date,pm2.5,DEWP,TEMP,PRES,Iws
20120603,167.1666667,18.54166667,21.25,1005.541667,14.83041667
20120604,114.1666667,15.83333333,24.20833333,1004.166667,13.55708333
20120605,59.5,12.375,27,1003.75,11.54708333
20120606,148.9583333,15.45833333,24.95833333,1001.166667,12.89
20120607,64.54166667,15.125,25.95833333,999.5833333,6.889166667
20120608,73.5,15.29166667,26.79166667,999.75,15.34541667
20120609,111.875,18.58333333,24.5,998.1666667,16.7625
20120610,13.125,6.458333333,23.5,1000.458333,7.9525
20120611,28.41666667,6.291666667,24.83333333,996.9583333,6.182083333
20120612,22.33333333,9.166666667,24.29166667,996.5416667,6.352916667
20120613,69.875,13.54166667,22.29166667,999.875,7.54375
20120614,10.04166667,13.125,21.875,1004,10.1325
20120615,10.77777778,11.75,23.625,1006.333333,8.73875
20120616,24.29166667,12.58333333,25.75,1004.458333,14.17625
20120617,75.91666667,13.875,28.58333333,1001.833333,8.62375
20120618,174.375,16.375,27.75,1001.916667,8.9025
20120619,182.826087,18.66666667,25.54166667,1000.791667,18.27375
20120620,180.6956522,18.79166667,25.75,1002.333333,12.72
20120621,183,19.125,26.125,1003.666667,7.895833333
20120622,105.1304348,19.91666667,23.75,1003.875,21.62208333
20120623,165.625,20.75,24.08333333,1002.25,5.625833333
20120624,163.5217391,21.5,23.25,1002.208333,11.39875
20120625,90.75,20.79166667,23.45833333,1005.75,14.6575
20120626,109.8333333,20.75,24.33333333,1009.791667,16.59708333
20120627,68.875,18.83333333,24.45833333,1012.041667,11.15833333
20120628,113.125,20,21.70833333,1009.666667,11.235
20120629,84.04347826,20.70833333,22.16666667,1004.583333,3.615
20120630,70.45833333,19.625,27.45833333,1002.958333,7.225833333
20120701,132.1363636,23.29166667,28.66666667,998.9166667,15.33375
20120702,42.52173913,14.91666667,29.70833333,998.1666667,6.984583333
20120703,32.95652174,16.875,29,996.2916667,7.955416667
20120704,87.39130435,18.29166667,27.70833333,1000.583333,14.93958333
20120705,97.08333333,20.83333333,24.45833333,1002.958333,10.61833333
20120706,119.125,21.75,23.66666667,1002.5,2.885416667
20120707,162.1666667,23.5,26.875,1001.458333,15.92416667
20120708,145.125,23.45833333,26.875,1001.875,7.504583333
20120709,96.875,23.66666667,25.375,1002.041667,13.96958333
20120710,47.125,23.45833333,26.70833333,996.625,10.37458333
20120711,64.04166667,22.08333333,25.08333333,994.4583333,3.036666667
20120712,23.5,20.75,26.54166667,997.9166667,3.390416667
20120713,24.91666667,19.91666667,26.5,1003.25,4.188333333
20120714,31.625,18.08333333,26.20833333,1003.75,5.644166667
20120715,40.875,17.54166667,27.375,1004.875,5.420833333
20120716,76.45833333,18.45833333,28.33333333,1007.5,13.61583333
20120717,82,20.70833333,27.625,1009.166667,33.56666667
20120718,87.43478261,21.45833333,26.58333333,1008.041667,48.15583333
20120719,121.9583333,22.91666667,27.08333333,1005.583333,15.11833333
20120720,198.5416667,24.25,28.625,1004.25,14.62666667
20120721,171.625,24.375,25.70833333,1002.125,30.78333333
20120722,16,20.125,27.66666667,998.625,18.21625
20120723,31.95833333,20.20833333,27.125,1004.833333,8.71875
20120724,66.41666667,21.79166667,26.70833333,1008.125,6.4975
20120725,84.29166667,24.04166667,26.25,1007.291667,13.79
20120726,57.16666667,24.20833333,25.33333333,1004,16.01708333
20120727,83.82608696,24.625,26.25,1005.5,2.7175
20120728,103.4375,25.375,27.58333333,1001.5,25.05833333
20120729,0,21.66666667,28.33333333,999.1666667,12.91125
20120730,56.36363636,21.5,25.70833333,1004,6.018333333
20120731,26.26086957,20.20833333,20.70833333,1006.666667,6.855
20120801,12.58333333,20.08333333,21,1007.208333,13.48625
20120802,18.95833333,20.625,25.25,1007.5,5.309583333
20120803,57.13043478,23.25,26.5,1007.5,10.93625
20120804,25.29166667,22.125,27.79166667,1007.375,12.44416667
20120805,47,23.04166667,27.625,1010.791667,8.942916667
20120806,64.33333333,23.83333333,28.29166667,1008.916667,11.08333333
20120807,67.08333333,24.29166667,28.04166667,1006.666667,8.005
20120808,77.33333333,24.75,28,1005,3.91
20120809,38.08333333,21.375,27.54166667,1006.583333,6.459583333
20120810,77.04166667,21.79166667,27.33333333,1006.458333,8.159166667
20120811,108,21.33333333,24.66666667,1005.833333,4.8975
20120812,0,20.875,24.20833333,1005.416667,26.1725
20120813,25,17.79166667,24.58333333,1009.041667,8.664166667
20120814,55.30434783,16.79166667,21.58333333,1006.791667,19.51958333
20120815,52.375,17.95833333,24.20833333,1006.625,6.405416667
20120816,76.54545455,19.66666667,25.58333333,1010.333333,12.6975
20120817,124.0434783,21.25,25.20833333,1007.833333,31.96625
20120818,180.3636364,22.70833333,24.41666667,1006.458333,29.00083333
20120819,0,19.33333333,25.25,1006.375,7.15125
20120820,0,21.58333333,25.20833333,1005.75,8.326666667
20120821,15.09090909,11.20833333,23.625,1013,14.16041667
20120822,19.83333333,8.791666667,21.625,1015.916667,7.485833333
20120823,77.20833333,14.83333333,22.125,1014.5,8.754166667
20120824,85.625,14.91666667,23.04166667,1013.458333,8.355
20120825,124.9166667,16.5,23.33333333,1011.916667,10.70666667
20120826,155.7083333,18.58333333,24.5,1010.416667,15.92375
20120827,67,21.75,25.25,1009.25,9.87625
20120828,84,21.25,27.08333333,1002.75,3.687916667
20120829,103.7916667,20.875,28.29166667,1004.75,6.407916667
20120830,239.0833333,22.54166667,27.66666667,1008.875,5.341666667
20120831,185.4583333,23.08333333,27.75,1010.333333,11.46791667
20120901,160.7083333,22.875,25.25,1009.958333,4.342083333
20120902,33.95833333,18.33333333,20.95833333,1008.291667,19.03583333
20120903,9.458333333,9.166666667,21.08333333,1012.875,32.13916667
20120904,13.25,8.208333333,19.83333333,1015.25,17.05916667
20120905,32.29166667,11.625,20,1017.125,13.14708333
20120906,90.375,14.66666667,18.45833333,1017.041667,5.530416667
20120907,85.66666667,17.70833333,20.75,1015.25,6.109166667
20120908,49.29166667,17.375,22.33333333,1014.791667,5.7175
20120909,110.4583333,18.45833333,22.25,1014.5,5.418333333
20120910,131.2083333,19.08333333,22.75,1014,4.09625
20120911,107.2083333,18.45833333,21.66666667,1010.375,11.2875
20120912,20.45833333,9.458333333,20,1010.75,24.54958333
20120913,14.625,8.625,18.20833333,1013,3.426666667
20120914,16.47826087,8.333333333,18,1016.75,9.629166667
20120915,33.08333333,9.583333333,18.83333333,1019.875,9.423333333
20120916,55.47826087,10.75,19,1020.458333,4.355833333
20120917,42.41666667,9.75,20.16666667,1013.583333,9.1625
20120918,32.79166667,8.083333333,21.45833333,1009.375,10.03875
20120919,51.79166667,10.04166667,20.33333333,1009,4.153333333
20120920,112.4166667,14.75,20.16666667,1012.791667,3.610416667
20120921,152.625,15,21.625,1011.708333,11.67625
20120922,106.4166667,15.83333333,21.45833333,1011.166667,3.110416667
20120923,108.25,15.04166667,21,1013.291667,3.648333333
20120924,63.625,15.08333333,20.5,1017.5,3.54
20120925,63,15.91666667,18.83333333,1017.875,13.69
20120926,26.26086957,12,18.95833333,1019.291667,5.830416667
20120927,38.57142857,11,15.95833333,1016.625,9.256666667
20120928,2.958333333,-4.041666667,19,1018.166667,152.3679167
20120929,14.20833333,2.083333333,17,1018,26.07541667
20120930,14.625,5.125,16.83333333,1017.375,6.110833333
20121001,51.25,8.125,16.54166667,1016,4.7875
20121002,148.5,11.70833333,16.5,1014.041667,3.182916667
20121003,65.26086957,7.166666667,17.83333333,1012.416667,10.39333333
20121004,12.79166667,4.333333333,18,1014.916667,7.0575
20121005,43.75,8,17,1017.75,6.052916667
20121006,95.875,7.416666667,17.125,1024.041667,7.022083333
20121007,126.125,11.08333333,16.125,1022.791667,2.99625
20121008,252.5416667,12.625,16.41666667,1018.541667,3.8725
20121009,124.5416667,6.5,18.25,1014.708333,48.21833333
20121010,16.625,-0.875,15.54166667,1020.125,33.65833333
20121011,127.375,4.833333333,12.66666667,1015.916667,8.863333333
20121012,167.625,6,11,1014,11.125
20121013,43.33333333,6.041666667,11,1014.125,32.485
20121014,40.83333333,7,14,1020,53.845
20121015,103.0833333,7,13.95833333,1020,75.205
20121016,43.13043478,3.291666667,12.58333333,1018.541667,42.12166667
20121017,22.70833333,-5.333333333,10.5,1019.583333,16.98166667
20121018,60.08333333,0.791666667,10.70833333,1017.5,3.462916667
20121019,169.3333333,5.125,10.29166667,1017,2.08375
20121020,215.0869565,6.083333333,12.70833333,1017.75,7.267916667
20121021,48.41666667,7,10.83333333,1020.875,5.904166667
20121022,26.29166667,2.125,11.75,1017.916667,22.78291667
20121023,72.625,3.458333333,10.20833333,1015.333333,2.732916667
20121024,108.7916667,3.333333333,13.5,1011.708333,6.16375
20121025,191.3333333,7.625,12.16666667,1016.666667,3.165833333
20121026,279.875,11.79166667,13,1018.458333,3.405416667
20121027,158.4166667,3.375,15.25,1016.958333,24.80958333
20121028,24.625,-1.75,10.91666667,1025.958333,26.92708333
20121029,39.70833333,0.916666667,10.70833333,1024.333333,6.535416667
20121030,31.30434783,-8.166666667,8.041666667,1023.416667,21.67833333
20121031,27.75,-7.208333333,7.708333333,1020.416667,8.13375
20121101,94.95833333,-1.625,7.375,1019.166667,4.39625
20121102,161.2916667,4.208333333,7.916666667,1019.916667,3.650833333
20121103,148.75,6.5,7.875,1017.166667,14.86333333
20121104,19.375,1.041666667,3.5,1011.666667,168.0245833
20121105,26.95833333,-3.291666667,7.083333333,1019.875,365.43875
20121106,80.95833333,-1.208333333,6.166666667,1021.458333,40.47458333
20121107,67.45833333,-3.791666667,7.75,1019.041667,35.41583333
20121108,53.16666667,-2.5,6.458333333,1019.958333,48.78916667
20121109,105.1666667,2.541666667,7.458333333,1024.25,2.416666667
20121110,77,2.791666667,5.875,1021.666667,11.43416667
20121111,11.79166667,-11.25,4.041666667,1014.916667,172.62375
20121112,21.04166667,-12.625,5.208333333,1017.666667,136.15625
20121113,13.04166667,-16.91666667,3.333333333,1018.416667,187.7283333
20121114,35.875,-12.5,1.541666667,1024.875,55.03583333
20121115,143.125,-5.041666667,1.416666667,1027.291667,2.04625
20121116,121.0416667,-1.625,3.625,1021.791667,13.46041667
20121117,63.625,-4.333333333,3.375,1019.958333,11.75166667
20121118,130,-4.375,4.125,1018.958333,12.10291667
20121119,23.15,-9.708333333,4.25,1024.416667,24.78916667
20121120,121.625,-4.708333333,2.541666667,1022.958333,5.025
20121121,259.6666667,-2.5,2.375,1019.166667,1.875
20121122,160.5833333,-6.25,3.375,1023.75,20.76958333
20121123,42.125,-14.04166667,0.958333333,1026.708333,13.6525
20121124,150.5,-7.25,-0.416666667,1020.791667,3.182916667
20121125,160.6666667,-9.75,2.125,1020.125,17.21083333
20121126,27.04545455,-15.66666667,2.958333333,1021.166667,43.05625
20121127,185.25,-8.333333333,0.125,1012.5,4.260416667
20121128,23.08333333,-16.45833333,2,1020.875,98.07166667
20121129,69.04166667,-12.375,-1.833333333,1023.958333,1.9925
20121130,36.25,-19.41666667,-3.333333333,1031.166667,30.15541667
20121201,81.375,-12.25,-5,1030.291667,13.5975
20121202,235.0833333,-5.958333333,-4.791666667,1020.333333,2.680833333
20121203,69.04166667,-14.29166667,-1.791666667,1021.166667,43.21291667
20121204,91.91666667,-12.79166667,-3.666666667,1021.541667,2.30625
20121205,14.20833333,-19.83333333,-4.333333333,1024.083333,53.43625
20121206,70,-16.33333333,-6.958333333,1022.166667,2.755
20121207,59.83333333,-18.625,-4.875,1023.791667,22.235
20121208,13.16666667,-26.20833333,-7.333333333,1028,166.5529167
20121209,22,-22.54166667,-4.916666667,1027.125,237.5320833
20121210,71.33333333,-13.75,-4.375,1029.333333,4.992083333
20121211,137.0416667,-10.875,-5.291666667,1032.5,5.346666667
20121212,196.375,-4.875,-3.458333333,1029.125,19.80458333
20121213,222.7083333,-4.333333333,-1.833333333,1026.958333,19.51458333
20121214,208.2916667,-1.125,-0.5,1023.875,64.74375
20121215,261.5833333,-0.208333333,1.166666667,1023.791667,2.530416667
20121216,139.875,-2.916666667,-1.375,1027.875,14.29958333
20121217,32.54166667,-13,-3.083333333,1034.333333,68.71416667
20121218,37.79166667,-16.66666667,-6.041666667,1035.875,30.37916667
20121219,191.875,-10.54166667,-6.333333333,1029.208333,3.4575
20121220,240.0434783,-8.041666667,-5.541666667,1029.916667,6.87375
20121221,128,-10.54166667,-3.625,1029.208333,22.14333333
20121222,24.375,-18.91666667,-6.25,1035.791667,29.89291667
20121223,11.83333333,-23.875,-10.75,1036.291667,128.5879167
20121224,0,-19.58333333,-11.54166667,1028.208333,10.4675
20121225,0,-23.875,-9.375,1038,22.21833333
20121226,0,-17.125,-11.5,1035.75,1.93125
20121227,0,-14.91666667,-10.25,1028.541667,10.78916667
20121228,238,-10.79166667,-6.625,1026.375,31.90208333
20121229,44.20833333,-17.16666667,-4.583333333,1030.375,58.18125
20121230,18.33333333,-19.375,-4.916666667,1025.5,57.66416667
20121231,86.83333333,-15.91666667,-7.916666667,1018.875,4.785833333
20130101,16.5,-20.54166667,-7.208333333,1023.666667,46.64666667
20130102,18.45833333,-27.45833333,-10.5,1039.458333,233.05625
20130103,24.5,-24.58333333,-9.875,1043.458333,96.39458333
20130104,78.79166667,-21.08333333,-10.66666667,1032.791667,12.84166667
20130105,66.41666667,-21.08333333,-7.583333333,1028.708333,8.88625
20130106,131.0833333,-17.58333333,-6.708333333,1027.666667,10.83833333
20130107,144.1666667,-15.79166667,-7.125,1025.25,6.335833333
20130108,131.75,-17.58333333,-6.958333333,1031,30.89833333
20130109,50.16666667,-19.45833333,-6.958333333,1030.625,5.381666667
20130110,242.9166667,-13.08333333,-8.291666667,1027.708333,6.873333333
20130111,363.75,-7.791666667,-3.875,1024.083333,3.722916667
20130112,552.4782609,-10.08333333,-7.375,1023.166667,3.33375
20130113,435.173913,-6.5,-3.583333333,1024.541667,5.1425
20130114,306.0833333,-7.5,-4.625,1027.333333,10.65416667
20130115,113.826087,-7.458333333,-4.958333333,1026.25,32.24041667
20130116,118.3913043,-13.83333333,-4.041666667,1032.958333,8.699583333
20130117,65.16666667,-15.625,-3.666666667,1037.125,8.661666667
20130118,271.5416667,-12.25,-5.583333333,1027.375,2.84875
20130119,202.9166667,-10.25,-2.416666667,1029.458333,3.985
20130120,104.2083333,-5.833333333,-2.416666667,1030.833333,2.68
20130121,150.2083333,-5.833333333,-2,1028.916667,6.462916667
20130122,184.3333333,-7.75,-6.208333333,1028.916667,6.61
20130123,386.3333333,-6.458333333,-5.083333333,1019.375,3.575833333
20130124,28.91666667,-16.20833333,-0.708333333,1022.875,31.3625
20130125,69.45833333,-15.91666667,-7,1023.916667,3.500416667
20130126,157.4583333,-10.95833333,-5.708333333,1027.416667,3.6475
20130127,308.3333333,-6.791666667,-5,1027.75,2.30875
20130128,399.375,-5.041666667,-1.833333333,1021.5,4.153333333
20130129,438.1304348,-5.25,-4.5,1025.333333,7.119166667
20130130,278.125,-4.541666667,-2.958333333,1026.041667,9.46625
20130131,181.3333333,-2.208333333,-1.291666667,1023.958333,3.7975
20130201,39.125,-11.16666667,-1.458333333,1028.375,9.75875
20130202,44.91666667,-14.375,-3.041666667,1031.708333,11.25166667
20130203,184.6666667,-4.416666667,-2.833333333,1021,4.322916667
20130204,42.58333333,-11.75,-3.166666667,1028.291667,12.7775
20130205,90.83333333,-5.583333333,-3.458333333,1024.125,16.89625
20130206,99.875,-15.41666667,-5.208333333,1026.25,31.43666667
20130207,12.41666667,-24.83333333,-9.583333333,1038.375,21.88333333
20130208,56.45833333,-19.75,-7.833333333,1035.791667,8.775416667
20130209,190.125,-13.79166667,-4.833333333,1025.75,3.35375
20130210,60.5,-18.91666667,-3.25,1030.666667,17.29125
20130211,64.79166667,-13.83333333,-4.791666667,1032.666667,5.010833333
20130212,113.7083333,-11.625,-1.333333333,1025.916667,10.76291667
20130213,306.9166667,-6.458333333,-2.291666667,1021.833333,7.916666667
20130214,85.26086957,-16.95833333,0.375,1026.333333,25.40166667
20130215,39.79166667,-15.25,-2.125,1028.083333,21.11625
20130216,136.8333333,-8.041666667,-1.625,1022.291667,10.18833333
20130217,134.5416667,-11.58333333,1,1020.416667,11.43416667
20130218,22.79166667,-16.79166667,-0.291666667,1027.25,9.368333333
20130219,30.125,-19.875,-3.125,1029.583333,18.19958333
20130220,83.29166667,-14.16666667,-2.041666667,1027.375,9.4825
20130221,201.875,-6.208333333,-2.041666667,1028.1875,5.665416667
20130222,95.29166667,-16.66666667,0.75,1029.5,16.83416667
20130223,135.1666667,-13.75,0.583333333,1027.583333,3.017916667
20130224,340.625,-7.458333333,0.541666667,1026.083333,1.896666667
20130225,163,-3.708333333,-0.416666667,1027.208333,7.340416667
20130226,205.5833333,-4.833333333,1.375,1020.166667,25.2625
20130227,247.7083333,-8.708333333,5,1016.833333,6.929583333
20130228,236.0416667,-9.625,4.125,1014.541667,41.14333333
20130301,10.45833333,-23.20833333,0.75,1032.416667,70.32833333
20130302,42.70833333,-16.91666667,-0.041666667,1032.875,5.85125
20130303,104.6666667,-13.29166667,3.958333333,1020.541667,5.732916667
20130304,24.60869565,-15.08333333,8.708333333,1023.166667,11.39791667
20130305,174.1666667,-8.458333333,5.75,1016.708333,5.07875
20130306,228.6521739,-5.208333333,6.125,1013,13.84958333
20130307,309.7916667,-2.541666667,7.416666667,1008.125,2.047916667
20130308,237.2916667,-2.083333333,8.583333333,1005.166667,21.14291667
20130309,67.58333333,-12.45833333,6.75,1009.041667,50.99458333
20130310,39.25,-15.70833333,4.791666667,1026.375,23.95416667
20130311,125.2083333,-7.25,5.666666667,1019.958333,21.78
20130312,149.1666667,1.208333333,4.791666667,1014.166667,6.462083333
20130313,21.875,-12.41666667,3.5,1028.25,9.014583333
20130314,107.9565217,-4.333333333,3.125,1027.625,14.82833333
20130315,248.25,-1.375,4.791666667,1020.375,1.841666667
20130316,273.9565217,-0.125,8.416666667,1022.458333,12.64666667
20130317,339.0416667,2.083333333,8.416666667,1008.208333,3.333333333
20130318,72.20833333,-11.54166667,7.875,1006.583333,29.33375
20130319,54.29166667,-1.291666667,1.916666667,1014.125,11.30375
20130320,63.125,-4.083333333,1.166666667,1023.125,12.03041667
20130321,153.8333333,-2.541666667,3.791666667,1011,15.73791667
20130322,70.95833333,-6.958333333,5.916666667,1017.208333,21.60333333
20130323,57.04166667,-6.875,4.125,1014.208333,52.1475
20130324,20.75,-15.25,4.416666667,1021.958333,9.90875
20130325,112.4782609,-7.166666667,4.833333333,1021.208333,8.865416667
20130326,195.2916667,-2.25,7.125,1013.5,14.14083333
20130327,97.375,-4.708333333,10.79166667,1010.25,17.93833333
20130328,33.16666667,-14.875,8.041666667,1020.875,9.815833333
20130329,98,-6.208333333,5.416666667,1021.833333,6.35
20130330,92.625,-4.125,5.541666667,1022.375,21.105
20130331,194.75,2.125,5.125,1019.166667,52.91
20130401,105.5833333,-3.625,10.29166667,1016.666667,9.145
20130402,111.0434783,-4.708333333,9.625,1017.416667,13.09291667
20130403,127.625,-1.583333333,10.91666667,1012.041667,24.56416667
20130404,79.79166667,-1.083333333,8.333333333,1014.5,34.14208333
20130405,66.25,-0.875,8.541666667,1018,51.98916667
20130406,13.95833333,-9.416666667,7.75,1016.875,9.146666667
20130407,79.20833333,-2.333333333,8.791666667,1007.916667,56.60583333
20130408,21.04166667,-13.54166667,9.5,1012.083333,98.92541667
20130409,11.5,-11.95833333,8.833333333,1019.375,180.33875
20130410,12,-12.125,8.75,1019.291667,134.9058333
20130411,18.43478261,-13.5,10.54166667,1018.166667,206.8958333
20130412,50.58333333,-6.166666667,13.625,1012.625,4.767083333
20130413,61.375,-1.458333333,16.29166667,1004.083333,23.03833333
20130414,28.70833333,-10.41666667,11.79166667,1010.25,17.09625
20130415,68.82608696,-0.583333333,12.41666667,1003.25,21.38166667
20130416,61,-1,13.91666667,1006.291667,12.92708333
20130417,47.875,-2.666666667,11.33333333,1011.375,28.51541667
20130418,11.70833333,-15.33333333,10.5,1022.375,11.60166667
20130419,53.54166667,-2.125,7.041666667,1024.166667,22.90833333
20130420,76.95833333,-0.625,9.166666667,1020.875,18.51208333
20130421,130.9166667,2.291666667,11.66666667,1018.208333,20.18916667
20130422,169.5833333,5.708333333,12.125,1014.166667,21.49333333
20130423,203.2916667,7.333333333,11.79166667,1011.166667,9.48
20130424,87.95833333,0.291666667,15.125,1010.375,17.04083333
20130425,13.54166667,-9.166666667,16.83333333,1012.708333,86.43
20130426,74.5,-1.5,16.45833333,1009.958333,13.07208333
20130427,70.29166667,1.208333333,17.70833333,1010.291667,22.08541667
20130428,75.54166667,3.041666667,15.875,1010,12.42
20130429,27.125,-9.25,21.20833333,1011.625,35.07708333
20130430,23.20833333,-9.791666667,20.70833333,1013.583333,11.56791667
20130501,44.33333333,-0.791666667,17.16666667,1015.041667,10.27958333
20130502,83.41666667,3.625,18.33333333,1012,30.285
20130503,63,6.916666667,17.25,1016.333333,9.849583333
20130504,85.875,5.708333333,18.875,1016.291667,31.30458333
20130505,178.7916667,11.04166667,20.41666667,1015.916667,15.4525
20130506,219.4166667,12.83333333,22.66666667,1014.041667,7.222083333
20130507,177.5,13.16666667,22.79166667,1014.708333,13.33458333
20130508,130.7083333,11.04166667,20.625,1013.666667,25.66708333
20130509,48.41666667,11.625,17.54166667,1009.708333,19.13375
20130510,49.83333333,2.666666667,21.375,1001.333333,7.9875
20130511,54.125,-1.208333333,22.83333333,995.0416667,17.9525
20130512,48.5,-4.833333333,21.875,999.5416667,7.542916667
20130513,94.95833333,6.166666667,20.33333333,1001.958333,6.872916667
20130514,71.04166667,1.25,24.5,1007.375,20.06083333
20130515,68.625,6.416666667,21.75,1015.583333,11.21333333
20130516,67.66666667,9.25,20.75,1016.583333,17.7675
20130517,106.125,12.25,20.29166667,1011.666667,13.57833333
20130518,88.9375,13.66666667,20.625,1006.208333,33.37833333
20130519,54.91666667,2.25,20.29166667,1000.375,33.62
20130520,46.58333333,-2.75,21.58333333,1000.5,33.13666667
20130521,102,9.25,22.875,998.7916667,24.62458333
20130522,63.83333333,7.291666667,22.91666667,1009.875,19.44041667
20130523,81.83333333,10.16666667,22.41666667,1009.916667,7.375
20130524,120.9166667,14.16666667,23.25,1011.333333,6.722083333
20130525,61.70833333,12.79166667,24.08333333,1010.333333,10.91125
20130526,105.0833333,16.875,20.79166667,1008.416667,14.26416667
20130527,74.66666667,15.54166667,19.75,1007.5,4.545
20130528,84.47826087,15.79166667,20.58333333,1004.958333,12.1825
20130529,21.54166667,-1.041666667,25.45833333,1008.541667,63.88333333
20130530,58.875,5.458333333,25.91666667,1005.791667,22.92708333
20130531,89.41666667,13.125,25.20833333,1002.333333,38.48125
20130601,75.20833333,7.458333333,25.04166667,1005.916667,4.488333333
20130602,151.6666667,15.58333333,22,1004.791667,19.37333333
20130603,131.25,12.125,25.91666667,1004.458333,3.8175
20130604,133.625,15.95833333,20.95833333,1011.333333,14.02875
20130605,142.8333333,17.41666667,18.79166667,1011.875,5.999583333
20130606,154.9583333,18.08333333,19.25,1010.208333,4.917083333
20130607,137.4583333,18.83333333,20.58333333,1008.125,3.539166667
20130608,173.4166667,18.79166667,20.45833333,1007.416667,2.810833333
20130609,62.54166667,16.91666667,18.625,1010,23.99
20130610,31.91666667,14.66666667,20.375,1012.333333,6.05
20130611,62.70833333,15,21.08333333,1008.041667,7.766666667
20130612,65,14,21.16666667,1007.625,13.3525
20130613,107.9583333,15.20833333,23.95833333,1007.875,11.11958333
20130614,107.2083333,12.95833333,25.83333333,1007.833333,51.7475
20130615,123.8333333,15.08333333,25.25,1006.75,10.30458333
20130616,173.8333333,18.54166667,22.625,1003.375,8.700833333
20130617,40.58333333,16.20833333,25.70833333,1001.416667,11.67875
20130618,52.16666667,15.95833333,27.95833333,997.375,13.40958333
20130619,52.41666667,14.29166667,29.125,1002.125,3.222083333
20130620,90.22727273,16.79166667,27.375,1006.5,5.067916667
20130621,80.08333333,16.79166667,26.5,1008.916667,17.48958333
20130622,59.16666667,18.29166667,21.75,1008.166667,11.80875
20130623,67.54166667,16.875,25.625,1003.541667,7.76375
20130624,110.4583333,19.75,24.91666667,1002.041667,16.33125
20130625,122.25,20.33333333,22.29166667,1000.25,3.37
20130626,153.3333333,20.95833333,25.66666667,996.9166667,14.58458333
20130627,96.58333333,18.25,27.75,997.6666667,3.8
20130628,301.0833333,21.79166667,25.41666667,1000.666667,16.03666667
20130629,97.70833333,20.91666667,23.125,1003.833333,2.217083333
20130630,181.7083333,22.41666667,25.20833333,1003.416667,7.579166667
20130701,148.0416667,22.375,24.875,998.875,2.476666667
20130702,18.16666667,17.33333333,28.70833333,994.8333333,36.29916667
20130703,30.95833333,18.375,30.08333333,995.125,9.739166667
20130704,28.83333333,18.20833333,28.16666667,994.0416667,6.984583333
20130705,22.83333333,16.83333333,29.08333333,997.625,14.19333333
20130706,61.125,19.29166667,29.625,1000.416667,21.31375
20130707,84.83333333,22.33333333,27.375,999.9583333,13.6475
20130708,94.04166667,22.75,25.04166667,1001.916667,3.445
20130709,87.91666667,22.79166667,24.33333333,1002.958333,2.28875
20130710,37.125,21.20833333,23.79166667,1004.708333,16.28041667
20130711,40,20.20833333,25.125,1005.5,28.33208333
20130712,70.29166667,21.66666667,26.54166667,1005.375,9.649583333
20130713,108.7916667,22.25,27.375,1006.458333,14.64458333
20130714,88.16666667,21.33333333,26.58333333,1007.208333,25.88083333
20130715,63.41666667,23.04166667,24.25,999.125,14.13791667
20130716,27.375,17.25,27.41666667,999.2916667,11.00625
20130717,48.47826087,18.41666667,26.66666667,1004.833333,11.19208333
20130718,134.0833333,22.08333333,25.5,1004.291667,27.11208333
20130719,122.5,21.25,26.54166667,1001.875,5.712916667
20130720,99.04166667,18.58333333,28.08333333,1003.5,1.9725
20130721,72.875,20.875,27.375,1004.458333,8.808333333
20130722,100.1111111,19.91666667,26.58333333,1003.75,12.62791667
20130723,43.83333333,17.79166667,27.29166667,999.8333333,12.45958333
20130724,40.83333333,16.5,29.66666667,999.2083333,13.705
20130725,33.08333333,16.75,29.70833333,1001,14.80541667
20130726,54.04166667,19.25,25.91666667,1002.916667,15.14208333
20130727,107.4166667,22.25,24.58333333,1000.416667,2.250416667
20130728,64,18.95833333,29.95833333,999.625,5.77375
20130729,66.33333333,22.08333333,28.54166667,999.5833333,3.777916667
20130730,101.0833333,21.66666667,28.58333333,997.1666667,8.08375
20130731,45.79166667,20,26.29166667,999.5416667,7.841666667
20130801,44.91666667,19.79166667,23.16666667,1003.083333,2.533333333
20130802,70.95833333,19.83333333,25.83333333,1005.166667,3.7975
20130803,32.91666667,17.25,27.58333333,1003.208333,12.20291667
20130804,84.20833333,20.95833333,27.04166667,999.7083333,9.146666667
20130805,44.41666667,19.33333333,26,997.875,5.57125
20130806,121.4583333,23.75,28.375,998.9583333,5.959583333
20130807,36.79166667,20.5,25.75,1001.958333,16.83416667
20130808,31.91666667,19.04166667,28.08333333,999.6666667,9.36875
20130809,36.04166667,18.29166667,28.58333333,1000.541667,14.60416667
20130810,88.33333333,22.25,28.75,1004.25,4.97
20130811,123,23.58333333,27.5,1005.583333,6.092083333
20130812,53.20833333,21.79166667,26.625,1004.583333,30.66666667
20130813,79.41666667,22.20833333,28.08333333,1004.333333,8.77
20130814,62.125,22.25,28.33333333,1003.708333,13.30041667
20130815,100.9166667,24.20833333,29.375,1002.291667,18.94916667
20130816,107.6666667,24.79166667,28.20833333,997.3333333,7.78625
20130817,44.66666667,14.83333333,31,1000.583333,44.9525
20130818,15.83333333,14.375,28.08333333,1007.625,3.240833333
20130819,25.13043478,14.45833333,27.16666667,1009.833333,4.936666667
20130820,92.08333333,20.375,25.5,1008.833333,5.030833333
20130821,100.7391304,19.83333333,26,1007.541667,11.34375
20130822,121.047619,19.70833333,23.70833333,1008.5,4.805416667
